Airlangga Ungkap Peluang Ekonomi di Tahun Politik,"Jakarta, CNBC Indonesia - Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengungkapkan adanya peluang peningkatan aktivitas ekonomi di tahun politik ini. Seperti diketahui, pada 2024 Indonesia akan melakukan hajatan besar setiap lima tahun sekali yakni Pemilihan Umum (Pemilu).Airlangga menyebut, di era tahun politik ini justru akan membawa berkah bagi perekonomian, karena ini diperkirakan akan mendongkrak konsumsi masyarakat, terutama dari partai politik.""Beberapa Pemilu membuktikan bahwa selama Pemilu konsumsi masyarakat meningkat karena ada Pak Ibas (Edhie Baskoro Yudhoyono) yang akan spending cukup besar dan yang temennya Pak Ibas ada 16-17 partai, jadi inilah yang nanti memastikan bahwa kegiatan masyarakat akan terus bergerak, dan alhamdulillah tidak ada satu Pemilu Indonesia pun yang berakhir dengan rusuh, tidak ada,"" tutur Airlangga dalam acara Economic Outlook 2023 CNBC Indonesia dengan tema ""Menjaga Momentum Ekonomi di Tengah Ketidakpastian"" di Hotel St. Regis, Jakarta, Selasa (28/2/2023).Oleh karena itu, dia pun meyakini bahwa tahun politik atau momentum Pemilu tidak akan mengganggu investasi di dalam negeri.""Jadi, yakinlah untuk investasi karena pemerintah menjamin itu, parlemen menjamin itu, dan ini bukan pertama kali di Indonesia dan Indonesia menjaga ASEAN dalam 20 tahun terakhir menjadi region yang betul-betul secara politik stabil dan itu karena leadership-nya Indonesia,"" tuturnya.Dia pun meyakini Pemilu akan berjalan aman karena bukan kali pertama Indonesia melaksanakan Pemilu setelah era reformasi. Seperti diketahui, RI sudah melakukan empat kali Pemilu sejak reformasi dan 2024 merupakan Pemilu ke-5.""Tahun politik ini menjadi menarik karena ini adalah kurang dari 1 tahun menuju Pemilu 2024, tetapi saya tegaskan Pak CT bahwa Pemilu ini bukan yang pertama kali, ini adalah yang kelima pasca reformasi dan selama tahun 2004, 2009, 2014, dan 2019 Pemilu aman-aman saja,"" bebernya.""Di sini ada Ketua Fraksi Partai Demokrat, jadi tentu dengan demikian kepastian itu justru kepastian hukum dengan Pemilu dan dengan Indonesia negara demokrasi ketiga terbesar di dunia, sehingga tentu hal ini menjadi hal yang pasti karena ini akan mendapatkan mandat baru untuk stabilitas politik,"" lanjutnya.Tak hanya itu, tiga tahun kepemimpinan Presiden Joko Widodo (Jokowi) dan Wakil Presiden Ma'ruf Amin, terutama di tengah pandemi Covid-19, menurutnya membuktikan perekonomian tetap berjalan baik karena adanya stabilitas politik.""Indonesia telah membuktikan di kepemimpinan Bapak Joko Widodo dan Pak Ma'ruf Amin dalam tiga tahun menghadapi Covid apa yang tadi kita bisa capai hanya mungkin terjadi karena stabilitas politik, dan tentu inilah mandat yang perlu dilanjutkan ke depan,"" tuturnya."
Tantangan Ekonomi 2023: CT Punya 5 Pertanyaan Besar,"Jakarta, CNBC Indonesia - Di tengah pemulihan ekonomi pasca pandemi Covid-19, sejumlah ternyata belum bernafas lega. Inflasi, krisis pangan dan krisis energi masih membayangi hampir seluruh negara di dunia.Kondisi ini diiring oleh berbagai tantangan yang akan dihadapi oleh Indonesia a.l. volatilitas harga komoditas, green economy, bisnis digital, serta pertumbuhan dan stabilitas ekonomi di tahun politik.Ketiga hal ini sekaligus menjadi pertanyaan besar yang dilontarkan Founder dan Chairman CT Corp Chairul Tanjung dalam Economic Outlook 2023, Selasa (28/2/2023).Chairul Tanjung mengungkapkan bahwa harga komoditas dipengaruhi oleh kondisi perdagangan global yang terpengaruh perang Rusia dan Ukraina. Proyeksi harga komoditas dunia pun menjadi pertanyaan pertama yang dilontarkannya.""Lalu apakah harga komoditas akan turun pada tahun ini atau harga komoditas turun tapi masih akan tetap tinggi?,"" ungkapnya.""Ini juga pertanyaan yang harus dijawab. Apa harga komoditas ini akan bertahan?"" ujarnya.Selanjutnya, pertanyaan besar kedua terkait dengan fenomena perusahaan teknologi yang jatuh. Menurut Chairul, kondisi ini memicu pertanyaan besar baginya, yaitu: ""Apa bisnis digital ini, menjadi bisnis yang dipercaya untuk di masa depan?""Pertanyaan ketiga yaitu mengenai perkembangan ekonomi hijau atau green economy. Chairul melihat bahwa perkembangan ekonomi hijau mengalami kemunduran, terutama di Eropa yang kembali menggunakan batu bara untuk pembangkit energinya.Kemudian, pertanyaan keempat adalah perihal tahun politik. ""Kita juga sadar tahun ini tahun depan masuk tahun politik. Pertanyaannya apakah tahun politik memberi dampak positif untuk ekon indonesia atau negatif?"" kata Chairul.Terakhir, mengikuti pertanyaan sebelumnya, Chairul bertanya: ""Apakah tahun 2023 ini ekon indonesia bullish atau rugi ekonomi 2023?""Adapun, pertanyaan tersebut diharapkan dapat dijawab secara lengkap dalam Economic Outlook 2023 yang diselenggarakan CNBC Indonesia hari ini. Acara ini dihadiri oleh Menko Perekonomian Airlangga Hartarto, Menteri Keuangan Sri Mulyani Indrawati, Gubernur Bank Indonesia Perry Warjiyo, Ketua LPS Purbaya Sadewa dan Dewan Komisioner OJK Mahendra Siregar, serta pemimpin BUMN dan tamu undangan lainnya."
SBY Komentari Putusan PN Jakpus: Ada yang Aneh di Negeri Ini,"Jakarta, CNBC Indonesia - Presiden ke-6 Republik Indonesia Susilo Bambang Yudhoyono (SBY) turut berkomentar perihal putusan Pengadilan Negeri Jakarta Pusat yang memerintahkan Komisi Pemilihan Umum menunda tahapan Pemilihan Umum 2024. Komentar itu disampaikan SBY melalui akun Twitter resmi, Jumat (3/3/2023).""Menyimak putusan Pengadilan Negeri Jakarta Pusat kemarin (tentang pemilu), rasanya ada yang aneh di negeri ini,"" ujarnya.Menurut SBY, banyak pikiran dan hal yang keluar dari akal sehat.""Apa yang sesungguhnya terjadi? What is really going on? Semoga tidak terjadi sesuatu yang tidak kita inginkan di tahun pemilu ini,"" katanya.Lebih lanjut, Ketua Majelis Tinggi Partai Demokrat itu bilang bangsa ini tengah diuji. Banyak godaan.""Tapi, ingat rakyat kita. Jangan ada yang bermain api, terbakar nanti. Jangan ada yang menabur angin, kena badai nanti. Let's save our constitution and our beloved country,"" ujarnya.[Gambas:Twitter]"
"Inflasi Turki Turun Lagi, Erdogan Full Senyum Jelang Pilpres","Jakarta, CNBC Indonesia - Tingkat inflasi Turki melambat untuk bulan keempat secara berturut-turut pada Februari 2023, jelang pemilu pada Mei di mana catatan ekonomi Presiden Recep Tayyip Erdogan akan menjadi sorotan.Berdasarkan data badan statistik negara Turki yang dirilis Jumat (3/3/2023), Iiflasi tercatat sebesar 55,18% secara tahunan (year-on-year/yoy) pada Februari 2023, turun dari 57,7% you pada Januari dan 64,3% you pada Desember.Adapun, inflasi sempat mencapai puncaknya pada Oktober lalu sebesar 85,5% yoy, tingkat tertinggi selama dua dekade pemerintahan Erdogan.Laporan inflasi datang saat pemerintah bersiap menggelontorkan miliaran dolar untuk membangun kembali sebagian besar wilayah Turki setelah gempa besar yang terjadi pada 6 Februari.Puluhan kota hancur dan lebih dari 50.000 orang tewas di Turki dan negara tetangga Suriah.Pengeluaran besar-besaran dapat meningkatkan pengeluaran konsumen dan produksi industri, dua indikator utama pertumbuhan ekonomi, tetapi juga memacu pemulihan tekanan inflasi.Bank Dunia mengungkapkan gempa bumi dan gempa susulan menyebabkan kerusakan sekitar US$ 34 miliar di seluruh Turki.Perkiraan itu tidak termasuk biaya rekonstruksi yang ""berpotensi dua kali lebih besar,"" kata lembaga yang berbasis di Washington itu."
Wamenkumham 'Ogah' Komentari Putusan PN Jakpus: Belum Inkrah,"Jakarta, CNBC Indonesia - Wakil Menteri Hukum dan Hak Asasi Manusia Edward Omar Sharif Hiariej belum mau bicara banyak mengenai putusan penundaan tahapan Pemilihan Umum 2024 oleh Pengadilan Negeri Jakarta Pusat. Sebab, putusan itu belum berkekuatan hukum tetap (inkrah).""Kalau putusan belum inkrah maka kita tidak boleh berkomentar,"" kata Edward saat ditemui di kantor Kementerian Sekretariat Negara, Jakarta, Jumat (3/3/2023).Menurut dia, perkara itu masih bergulir, sehingga tidak etis jika memberikan komentar.""Tidak bisa menurut, menurut, saya ini kan posisinya sebagai pejabat negara. Pejabat negara itu tidak boleh berkomentar terhadap putusan pengadilan yang belum memiliki kekuatan hukum tetap,"" katanya.Kementerian Hukum dan HAM baru mau berkomentar setelah putusan itu memiliki kekuatan hukum yang tetap.""Bahwa pengadilan itu pada kekuasaan yudikatif perkara ini belum inkrah,"" tuturnya."
Heboh Penundaan Pemilu Hingga Mahfud Sebut Sensasi Berlebihan,"Jakarta, CNBC Indonesia - Putusan Pengadilan Negeri Jakarta Pusat mengabulkan gugatan Partai Prima terhadap Komisi Pemilihan Umum (KPU) yang berkonsekuensi pada timbulnya penundaan Pemilihan Umum 2024 bikin heboh. Menteri Koordinator Bidang Politik, Hukum, dan Keamanan Mohammad Mahfud Mahmodin bahkan bilang kalau PN Jakpus membuat sensasi yang berlebihan.Lalu, bagaimana kronologi peristiwa ini?Putusan PN Jakpus tersebut berawal dari gugatan yang dilayangkan Partai Prima pada 8 Desember 2022 lalu. Dalam gugatannya, Partai Prima merasa dirugikan oleh KPU dalam melakukan verifikasi administrasi partai politik yang ditetapkan dalam Rekapitulasi Hasil Verifikasi Administrasi Partai Politik Calon Peserta Pemilu.Sebab, akibat verifikasi KPU tersebut, Partai Prima dinyatakan Tidak Memenuhi Syarat (TMS) dan tidak bisa mengikuti verifikasi faktual. Partai Prima mengaku mengalami kerugian immateriil yang memengaruhi anggotanya di seluruh Indonesia akibat tindakan KPU.Karena itu, Partai Prima pun meminta PN Jakpus menghukum KPU untuk tidak melaksanakan sisa tahapan Pemilu 2024 selama lebih-kurang 2 tahun 4 bulan dan 7 hari sejak putusan dibacakan.Hasilnya, hakim pun mengabulkan gugatan Partai Prima. Hakim memerintahkan KPU untuk tidak melaksanakan sisa tahapan Pemilihan Umum 2024.Putusan itu diketok oleh ketua majelis T Oyong dengan anggota Bakri dan Dominggus Silaban.""Menghukum Tergugat untuk tidak melaksanakan sisa tahapan Pemilihan Umum 2024 sejak putusan ini diucapkan dan melaksanakan tahapan Pemilihan Umum dari awal selama lebih kurang 2 (dua ) tahun 4 (empat) bulan 7 (tujuh) hari,"" demikian bunyi putusan tersebut.Mahfud pun melontarkan tanggapan perihal putusan itu melalui akun Instagram resminya seperti dikutip CNBC Indonesia, Jumat (3/3/2023).""Pengadilan Negeri (PN) Jakarta Pusat membuat sensasi yang berlebihan. Masak, KPU divonis kalah atas gugatan sebuah partai dalam perkara perdata oleh PN. Bahwa vonis itu salah, logikanya sederhana, mudah dipatahkan tapi vonis ini bisa memancing kontroversi yang bisa mengganggu konsentrasi. Bisa saja nanti ada yang mempolitisir seakan-akan putusan itu benar,"" ujarnya.Oleh karena itu, Mahfud mengajak KPU naik banding dan melawan habis-habisan secara hukum.""Kalau secara logika hukum pastilah KPU menang. Mengapa? Karena PN tidak punya wewenang untuk membuat vonis tersebut,"" katanya.Mahfud lantas membeberkan alasan hukum di balik keyakinannya.Pertama, sengketa terkait proses, administrasi, dan hasil pemilu itu diatur tersendiri dalam hukum. Kompetensi atas sengketa pemilu bukan di PN.Mahfud bilang, sengketa sebelum pencoblosan jika terkait proses administrasi yang memutus harus Bawaslu tapi jika soal keputusan kepesertaan paling jauh hanya bisa digugat ke PTUN.""Nah Partai Prima sudah kalah sengketa di Bawaslu dan sudah kalah di PTUN. Itulah penyelesaian sengketa administrasi jika terjadi sebelum pemungutan suara. Adapun jika terjadi sengketa setelah pemungutan suara atau sengketa hasil pemilu maka menjadi kompetensi Mahkamah Konstitusi (MK). Itu pakemnya,"" ujar Mahfud.""Tak ada kompetensinya pengadilan umum. Perbuatan melawan hukum secara perdata tidak bisa dijadikan obyek terhadap KPU dalam pelaksanaan pemilu,"" lanjutnya.Mantan ketua Mahkamah Konstitusi itu menjelaskan hukuman penundaan pemilu atau semua prosesnya tidak bisa dijatuhkan oleh PN sebagai kasus perdata. Tidak ada hukuman penundaan pemilu yang bisa ditetapkan oleh PN.Menurut UU, lanjut Mahfud, penundaan pemungutan suara dalam pemilu hanya bisa diberlakukan oleh KPU untuk daerah-daerah tertentu yang bermasalah sebagai alasan spesifik, bukan untuk seluruh Indonesia. Misalnya, di daerah yang sedang ditimpa bencana alam yang menyebabkan pemungutan suara tak bisa dilakukan.""Itu pun bukan berdasar vonis pengadilan tetapi menjadi wewenang KPU untuk menentukannya sampai waktu tertentu,"" ujar Mahfud. Menurut Mahfud, vonis PN tersebut tak bisa dimintakan eksekusi. Harus dilawan secara hukum dan rakyat bisa menolak secara masif jika akan dieksekuasi.""Mengapa? Karena hak melakukan pemilu itu bukan hak perdata KPU,"" kata Mahfud.Ia pun mengingatkan kalau penundaan pemilu hanya karena gugatan perdata parpol bukan hanya bertentangan dengan UU tetapi juga bertentangan dengan konstitusi yang telah menetapkan pemilu dilaksanakan lima tahun sekali.""Kita harus melawan secara hukum vonis ini. Ini soal mudah, tetapi kita harus mengimbangi kontroversi atau kegaduhan yang mungkin timbul,"" ujar Mahfud.Respons JPU dan Jawaban PN JakpusKPU pun telah menggelar konferensi pers pascaputusan PN Jakarta Pusat yang diajukan Partai Prima secara luring dan daring dari Bali, Kamis (2/3/2023). Turut hadir antara lain Ketua KPU Hasyim Asy'ari dan Sekretaris Jenderal KPU Bernad Dermawan Sutrisno.""Hasyim menyampaikan sikap KPU atas putusan tersebut, pertama, menunggu salinan resmi putusan dari PN Jakarta Pusat, kedua, mengajukan banding ke Pengadilan Tinggi apabila telah menerima salinan putusan, ketiga, tetap akan melaksanakan, menjalankan tahapan pemilu mengingat tidak ada perubahan atas regulasi PKPU Tahapan dan Jadwal Pemilu, dan keempat, menyatakan masih berlakunya Keputusan KPU terkait penetapan partai politik Pemilu 2024, berikut status partai politik,"" tulis KPU melalui akun Instagram resmi.PN Jakpus menjelaskan putusan tersebut belum berkekuatan hukum tetap atau inkrah karena masih ada proses banding yang diajukan KPU.""Jadi perlu teman-teman ketahui bahwa putusan ini adalah perkara ini adalah gugatan biasa diajukan dengan perdata sehingga hukum acaranya putusan ini belum mempunyai kekuatan hukum tetap, ya, saya belum melihat apakah KPU itu menyatakan banding, tapi saya melihat di media-media saya baca bahwa dia menyatakan banding,"" kata Pejabat Humas PN Jakpus, Zulkifli Atjo di PN Jakpus, Jakarta Pusat, Kamis (2/3/2023).""Tentunya sejak hari ini terhitung dia 14 hari dia harus menyatakan banding kalau tidak sependapat dengan putusan itu. Kemudian setelah itu kita tunggu putusan bandingnya seperti apa,"" katanya.Ia menjelaskan amar putusan tersebut bukan menunda pemilu, melainkan menunda sisa tahapan Pemilu. Ia menyerahkan kepada publik untuk mempelajari putusan tersebut. Kemudian terkait dengan tahapan pemilu selanjutnya apakah dapat dilanjutkan atau tidak, dia juga menyerahkan ke publik. Ia mengingatkan putusan tersebut belum inkrah.""Itu saya tidak mengartikan seperti itu (soal penundaan pemilu), tidak, jadi silakan rekan-rekan mengartikan itu, tapi bahasa putusan itu seperti itu, ya, menunda (sisa) tahapan. Jadi rekan-rekan kalau mengartikan menunda Pemilu itu, saya tidak tahu. Amar putusannya tidak melaksanakan sisa tahapan pemilu,"" katanya.Ia menyerahkan kepada publik mengartikan putusan itu. Sebab humas tidak berwenang menyimpulkan putusan.""Silakan dipelajari putusannya ya. Silakan media pelajari seperti apa, karena saya hanya menjelaskan apa yang tertulis dalam putusan ini. Humas tidak mempunyai kapasitas untuk menyimpulkan suatu putusan ya,"" ujarnya."
"PN Jakpus Putuskan Penundaan Pemilu, Begini Reaksi Istana","Jakarta, CNBC Indonesia - Kantor Staf Kepresidenan (KSP) angkat suara mengenai putusan Pengadilan Negeri Jakarta Pusat mengabulkan gugatan Partai Prima terhadap Komisi Pemilihan Umum (KPU) yang berkonsekuensi pada timbulnya penundaan Pemilihan Umum 2024. Ditegaskan pemerintah tetap mendukung pelaksanaan pesta demokrasi pada tahun depan. Deputi V KSP Jaleswari Pramodhawardani mengatakan, Presiden Joko Widodo dalam berbagai kesempatan telah menekankan dukungannya untuk pelaksanaan Pemilu 2024, sesuai jadwal dan dilakukan secara konstitusional. Begitu juga hingga saat ini.""Pemerintah tetap berkomitmen mendukung pelaksanaan Pemilu 2024 sesuai jadwal yang telah ditetapkan KPU. Pemilu secara rutin merupakan agenda konstitusi yang harus bersama-sama didukung dan dilaksanakan sebaik-baiknya,"" tulis Jaleswari dalam keterangan, Jumat (3/3/2023).Dia menjelaskan pemerintah akan terus memberikan fasilitas dan dukungan pelaksanaan tahapan pemilu sebagaimana yang telah diagendakan KPU. Selain itu pemerintah juga berpesan kepada masyarakat untuk tetap tenang dan menjaga suasana kondusif dan tidak terprovokasi dengan informasi atau gerakan yang memperkeruh suasana.""Percayakan kepada KPU untuk mengambil langkah terbaik. KPU untuk terus bekerja sebaik-baiknya, bekerja secara mandiri, profesional, berintegritas, tetap melanjutkan pelaksanaan tahapan pemilu 2024 yang telah dimulai sebelumnya,"" jelasnya."
Mahfud MD: PN Jakarta Pusat Membuat Sensasi yang Berlebihan!,"Jakarta, CNBC Indonesia - Menteri Koordinator Bidang Politik, Hukum, dan Keamanan Mohammad Mahfud Mahmodin melontarkan tanggapan perihal putusan Pengadilan Negeri Jakarta Pusat yang memerintahkan Komisi Pemilihan Umum menunda tahapan Pemilihan Umum 2024. Tanggapan itu dilontarkan Mahfud melalui akun Instagram resminya seperti dikutip CNBC Indonesia, Jumat (3/3/2023).""Pengadilan Negeri (PN) Jakarta Pusat membuat sensasi yang berlebihan. Masak, KPU divonis kalah atas gugatan sebuah partai dalam perkara perdata oleh PN. Bahwa vonis itu salah, logikanya sederhana, mudah dipatahkan tapi vonis ini bisa memancing kontroversi yang bisa mengganggu konsentrasi. Bisa saja nanti ada yang mempolitisir seakan-akan putusan itu benar,"" ujarnya.Oleh karena itu, Mahfud mengajak KPU naik banding dan melawan habis-habisan secara hukum.""Kalau secara logika hukum pastilah KPU menang. Mengapa? Karena PN tidak punya wewenang untuk membuat vonis tersebut,"" katanya.Mahfud lantas membeberkan alasan hukum di balik keyakinannya.Pertama, sengketa terkait proses, administrasi, dan hasil pemilu itu diatur tersendiri dalam hukum. Kompetensi atas sengketa pemilu bukan di PN.Mahfud bilang, sengketa sebelum pencoblosan jika terkait proses administrasi yang memutus harus Bawaslu tapi jika soal keputusan kepesertaan paling jauh hanya bisa digugat ke PTUN.""Nah Partai Prima sudah kalah sengketa di Bawaslu dan sudah kalah di PTUN. Itulah penyelesaian sengketa administrasi jika terjadi sebelum pemungutan suara.Adapun jika terjadi sengketa setelah pemungutan suara atau sengketa hasil pemilu maka menjadi kompetensi Mahkamah Konstitusi (MK). Itu pakemnya,"" ujar Mahfud.""Tak ada kompetensinya pengadilan umum. Perbuatan melawan hukum secara perdata tidak bisa dijadikan obyek terhadap KPU dalam pelaksanaan pemilu,"" lanjutnya.Mantan ketua Mahkamah Konstitusi itu menjelaskan hukuman penundaan pemilu atau semua prosesnya tidak bisa dijatuhkan oleh PN sebagai kasus perdata. Tidak ada hukuman penundaan pemilu yang bisa ditetapkan oleh PN.Menurut UU, lanjut Mahfud, penundaan pemungutan suara dalam pemilu hanya bisa diberlakukan oleh KPU untuk daerah-daerah tertentu yang bermasalah sebagai alasan spesifik, bukan untuk seluruh Indonesia. Misalnya, di daerah yang sedang ditimpa bencana alam yang menyebabkan pemungutan suara tak bisa dilakukan.""Itu pun bukan berdasar vonis pengadilan tetapi menjadi wewenang KPU untuk menentukannya sampai waktu tertentu,"" ujar Mahfud. Menurut Mahfud, vonis PN tersebut tak bisa dimintakan eksekusi. Harus dilawan secara hukum dan rakyat bisa menolak secara masif jika akan dieksekuasi.""Mengapa? Karena hak melakukan pemilu itu bukan hak perdata KPU,"" kata Mahfud.Ia pun mengingatkan kalau penundaan pemilu hanya karena gugatan perdata parpol bukan hanya bertentangan dengan UU tetapi juga bertentangan dengan konstitusi yang telah menetapkan pemilu dilaksanakan lima tahun sekali.""Kita harus melawan secara hukum vonis ini. Ini soal mudah, tetapi kita harus mengimbangi kontroversi atau kegaduhan yang mungkin timbul,"" ujar Mahfud.[Gambas:Instagram]KPU pun telah menggelar konferensi pers pascaputusan PN Jakarta Pusat yang diajukan Partai Prima secara luring dan daring dari Bali, Kamis (2/3/2023). Turut hadir antara lain Ketua KPU Hasyim Asy'ari dan Sekretaris Jenderal KPU Bernad Dermawan Sutrisno.""Hasyim menyampaikan sikap KPU atas putusan tersebut, pertama, menunggu salinan resmi putusan dari PN Jakarta Pusat, kedua, mengajukan banding ke Pengadilan Tinggi apabila telah menerima salinan putusan, ketiga, tetap akan melaksanakan, menjalankan tahapan pemilu mengingat tidak ada perubahan atas regulasi PKPU Tahapan dan Jadwal Pemilu, dan keempat, menyatakan masih berlakunya Keputusan KPU terkait penetapan partai politik Pemilu 2024, berikut status partai politik,"" tulis KPU melalui akun Instagram resmi. Jawaban PN JakpusSeperti diketahui, kemarin PN Jakpus menghukum KPU untuk tidak melaksanakan sisa tahapan Pemilu 2024 selama lebih-kurang 2 tahun 4 bulan dan 7 hari sejak putusan dibacakan. PN Jakpus menjelaskan putusan tersebut belum berkekuatan hukum tetap atau inkrah karena masih ada proses banding yang diajukan KPU.""Jadi perlu teman-teman ketahui bahwa putusan ini adalah perkara ini adalah gugatan biasa diajukan dengan perdata sehingga hukum acaranya putusan ini belum mempunyai kekuatan hukum tetap, ya, saya belum melihat apakah KPU itu menyatakan banding, tapi saya melihat di media-media saya baca bahwa dia menyatakan banding,"" kata Pejabat Humas PN Jakpus, Zulkifli Atjo di PN Jakpus, Jakarta Pusat, Kamis (2/3/2023).""Tentunya sejak hari ini terhitung dia 14 hari dia harus menyatakan banding kalau tidak sependapat dengan putusan itu. Kemudian setelah itu kita tunggu putusan bandingnya seperti apa,"" katanya seperti dikutip detik.com.Ia menjelaskan amar putusan tersebut bukan menunda pemilu, melainkan menunda sisa tahapan Pemilu. Ia menyerahkan kepada publik untuk mempelajari putusan tersebut. Kemudian terkait dengan tahapan pemilu selanjutnya apakah dapat dilanjutkan atau tidak, dia juga menyerahkan ke publik. Ia mengingatkan putusan tersebut belum inkrah.""Itu saya tidak mengartikan seperti itu (soal penundaan pemilu), tidak, jadi silakan rekan-rekan mengartikan itu, tapi bahasa putusan itu seperti itu, ya, menunda (sisa) tahapan. Jadi rekan-rekan kalau mengartikan menunda Pemilu itu, saya tidak tahu. Amar putusannya tidak melaksanakan sisa tahapan pemilu,"" katanya.Ia menyerahkan kepada publik mengartikan putusan itu. Sebab humas tidak berwenang menyimpulkan putusan.""Silakan dipelajari putusannya ya. Silakan media pelajari seperti apa, karena saya hanya menjelaskan apa yang tertulis dalam putusan ini. Humas tidak mempunyai kapasitas untuk menyimpulkan suatu putusan ya,"" ujarnya.Putusan PN JakpusPutusan PN Jakpus tersebut berawal dari gugatan yang dilayangkan Partai Prima pada 8 Desember 2022 lalu. Dalam gugatannya, Partai Prima merasa dirugikan oleh KPU dalam melakukan verifikasi administrasi partai politik yang ditetapkan dalam Rekapitulasi Hasil Verifikasi Administrasi Partai Politik Calon Peserta Pemilu. Sebab, akibat verifikasi KPU tersebut, Partai Prima dinyatakan Tidak Memenuhi Syarat (TMS) dan tidak bisa mengikuti verifikasi faktual.Partai Prima mengaku mengalami kerugian immateriil yang mempengaruhi anggotanya di seluruh Indonesia akibat tindakan KPU. Karena itu, Partai Prima pun meminta PN Jakpus menghukum KPU untuk tidak melaksanakan sisa tahapan Pemilu 2024 selama lebih-kurang 2 tahun 4 bulan dan 7 hari sejak putusan dibacakan.Hasilnya, hakim pun mengabulkan gugatan Partai Prima. Hakim memerintahkan KPU untuk tidak melaksanakan sisa tahapan Pemilihan Umum 2024. Putusan ini diketok oleh ketua majelis T Oyong dengan anggota Bakri dan Dominggus Silaban.""Menghukum Tergugat untuk tidak melaksanakan sisa tahapan Pemilihan Umum 2024 sejak putusan ini diucapkan dan melaksanakan tahapan Pemilihan Umum dari awal selama lebih kurang 2 (dua ) tahun 4 (empat) bulan 7 (tujuh) hari,"" demikian bunyi putusan tersebut."
"Kabulkan Gugatan, PN Jakpus Perintahkan KPU Tunda Pemilu","Jakarta, CNBC Indonesia - Kabar mengejutkan datang dari Pengadilan Negeri (PN) Jakarta Pusat (Jakpus). PN Jakpus hari ini, Kamis (2/3/23) mengabulkan gugatan Partai Prima terhadap Komisi Pemilihan Umum (KPU). PN Jakpus menghukum KPU untuk menunda Pemilu. Putusan ini bermula saat ada gugatan perdata kepada KPU yang dilayangkan Partai Prima pada 8 Desember 2022 lalu dengan nomor register 757/Pdt.G/2022/PN Jkt.Pst.Partai Prima merasa dirugikan oleh KPU dalam melakukan verifikasi administrasi partai politik yang ditetapkan dalam Rekapitulasi Hasil Verifikasi Administrasi Partai Politik Calon Peserta Pemilu. Sebab, akibat verifikasi KPU tersebut, Partai Prima dinyatakan Tidak Memenuhi Syarat (TMS) dan tidak bisa mengikuti verifikasi faktual.Padahal setelah dipelajari dan dicermati oleh Partai Prima, jenis dokumen yang sebelumnya dinyatakan TMS, ternyata juga dinyatakan Memenuhi Syarat oleh KPU dan hanya ditemukan sebagian kecil permasalahan. Partai Prima juga menyebut KPU tidak teliti dalam melakukan verifikasi yang menyebabkan keanggotannya dinyatakan TMS di 22 provinsi.Akibat dari kesalahan dan ketidaktelitian KPU, Partai Prima mengaku mengalami kerugian immateriil yang mempengaruhi anggotanya di seluruh Indonesia. Karena itu, Partai Prima pun meminta PN Jakpus menghukum KPU untuk tidak melaksanakan sisa tahapan Pemilu 2024 selama lebih-kurang 2 tahun 4 bulan dan 7 hari sejak putusan dibacakan.""Menghukum Tergugat untuk tidak melaksanakan sisa tahapan Pemilihan Umum 2024 sejak putusan ini diucapkan dan melaksanakan tahapan Pemilihan Umum dari awal selama lebih kurang 2 (dua ) tahun 4 (empat) bulan 7 (tujuh) hari,"" demikian bunyi putusan yang diketok oleh ketua majelis T Oyong dengan anggota Bakri dan Dominggus Silaban seperti dikutip dari detikcom."
Ini Tema Rencana Kerja Pemerintah Jokowi di Tahun Terakhir,"Jakarta, CNBC Indonesia - Presiden Joko Widodo atau Jokowi menetapkan tema Rencana Kerja Pemerintah (RKP) 2024, yaitu 'Mempercepat Transformasi Ekonomi yang Inklusif dan Berkelanjutan'.Sebagai catatan, 2024 adalah tahun tarakhir pemerintahan Jokowi. Ini sekaligus akan menjadi tahun terakhir pembuktian kesuksesan program dan pembangunan mantan walikota Solo.""Tema RKP 2024, yang telah disetujui tadi, mempercepat 'Mempercepat Transformasi Ekonomi yang Inklusif dan Berkelanjutan',"" papar Suharso dalam Keterangan Pers Sidang Kabinet Paripurna, Kamis (2/3/2023).Suharso mengungkapkan RKP 2024 menekankan pada sejumlah fokus. Pertama, pengentasan kemiskinan dan penghapusan kemiskinan ekstrem. Kedua, peningkatan kualitas pendidikan dan kesehatan. Kemudian, revitalisasi industri dan penguatan riset terapan. Keempat adalah penguatan daya saing usaha dan terakhir, pembangunan rendah karbon serta transisi energi.Sejalan dengan itu, Suharso menuturkan target RKP 2024 yaitu:- Pertumbuhan ekonomi: 5,3%-5,7%- Tingkat kemiskinan: 6,5-7,5- Rasio Gini: 0,374- Indeks Pembangunan Manusia: 70-74- Nilai Tukar Petani: 108- Nilai Tukar Nelayan: 107- Penurunan emisi gas rumah kaca (GRK): 27,27"
